,idx,class,conversation,Augmentation
69,263,기타 괴롭힘 대화,"선생님 음주운전 측정이있겠습니다
 어 고생이 많아
 후하고 불어주세요
아 나 모르나? 아직 신입인가?
네???
나 니네 서장이랑 친구인데 오늘 좀 좋은 자리가 있어서 한잔했어
아네 그렇습니까 그럼 후 불어주세요
아니 말귀가 안통하네 젊은 친구가?
네?.
그렇게 원리원칙대로 하다가는 먼저 골로 가는수가있어?
 왜그러십니까.
 이럴때는 눈치껏 보내줘야지 무슨 짓이야? 내가 서장 친구라니까 어? 아주 무서운지 모르고! 내가 만만해?
제 일을 했을뿐입니다.","박사님, 음주운전 검사를 받겠습니다
예, 열심히 일하고 있습니다
""후""라고 말하며 날려버리기
오, 모르겠어요? 아직 신입인가요?
뭐???
저는 당신의 상사와 친구이고 오늘 저녁을 맛있게 먹었습니다
아, 그렇습니까? 그렇다면 불어보세요
아니, 그는 말을 잘 못한다고요?
뭐라고요?
원칙을 지키면 먼저 목표를 향해 갈 수 있습니까?
이상하게 행동하고 있습니다.
이럴 때 날 보내줘야 해요 뭐하는 거야? 난 서장님의 친구예요! 많이 무서운지 몰라요! 제가 호구쟁이인가요?
저는 제 일을 했을 뿐입니다."
70,271,기타 괴롭힘 대화,"저기요 사장님 밥에서 머릿카락이 나왔어요
아 죄송합니다 실수로 조리하다 들어간거 같습니다
 에휴 이래서 저런 싸구려들은 안돼
 손님 말이 심하십니다
 그럼 제대로 만들으시던가요
아무리 그래도 말이 그렇게하시면
 당장 환불하고 돈 돌려주세요
곤란합니다
 빨리 하주세요","실례합니다, 사장님. 밥에서 머리카락이 나왔습니다
아, 죄송합니다. 실수로 요리를 하다가 들어간 것 같습니다
휴, 그래서 그렇게 할 수 없습니다
너무 많은 이야기
그렇다면 바로 잡아야 합니다
하지만 그렇게 말한다면
즉시 환불하고 돈을 돌려주세요
어렵습니다
빨리 하세요"
71,272,기타 괴롭힘 대화,"저기요 아저씨 몸 불편하면 그냥 집에 얌전히 계세요
아 죄송합니다 .
생각이없는건지 왜 나와서 피해만 주는건지 아휴
.말이 좀
왜요? 맞잖아요 도움받기만 원하고 귀찮게
기분나빴다면 .미안하네
아 불쌍한척 좀 그만하세요 누가 보면 내가 나쁜사람인줄알겠네
미안하네 .
장애인이면 장애인답게 그냥 집에 쳐 박혀 있으세요 나오지말고","실례합니다. 몸이 안 좋으면 그냥 집에 있어요
아, 죄송해요.
왜 생각하지 않는지, 왜 그냥 나와서 당신을 다치게 하는지 모르겠습니다
약간
왜요? 당신 말이 맞습니다. 당신은 단지 도움을 원하고 짜증이 납니다
화가 났다면 죄송합니다
불쌍한 사람처럼 행동하지 마세요. 누군가는 나를 나쁜 사람이라고 생각할 것입니다
죄송해요.
장애인인 경우 집에 머물면서 나오지 마세요"
72,275,기타 괴롭힘 대화,"쟤 저거 다 고치고 들어온 거라며?
진짜? 어쩐지 저렇게 예쁠 수가 없지
무슨 소리야?
아니 너 언제는 얼굴 하나도 안고친거라며.
아니야.안고쳤어
뭐라는거야 내가 니 중학고 고등학교 졸업 사진을 봤는데
언제 그렇게 고쳤냐? 진짜 용됐다 아주?
아닌데 그냥 살빠져서 그런거야.
놀고 있네 이게 살만 빠진다고 나올 얼굴이냐!!! 어디서 개사기를 쳐!!!

니가 사진 뿌리고 다닌거야?
어머! 무슨소리야 설마 이걸 나만 알고 있다고 생각한건 아니지? 
우리 아닌데",
73,281,기타 괴롭힘 대화,"아. 무겁다.
무겁긴 개뿔. 남자 새끼가 그것도 못들어?
남자라고 다 힘이 세야한다는 법이라도 있답니까?
나이도 어린 놈의 새끼가 어디서 말 대답이야?
하.
어른 앞에서 한숨까지 쉬네? 가정 교육을 받은거야 뭐야.
저희 부모님은 건들지 마세요.
너 낳고 미역국 먹은 네 애미 애비가 불쌍하다.
그러지 마세요.","H. 무겁습니다.
무거운 소리입니다. 소년은 그 소리조차 들을 수 없나요?
모든 사람은 강해야 한다는 법이 있나요?
젊은이의 아기는 어디에 대답해야 할까요?
하.
심지어 어른 앞에서 한숨을 쉬고 있습니다. 홈스쿨링을 하고 계신가요.
부모님을 건드리지 마세요.
당신을 낳은 후에 미역국을 먹은 에이미 애비에게 미안한 마음이 듭니다.
그러지마세요."
74,283,기타 괴롭힘 대화,"너가 나 대신 청소당번 좀 해주라.
응? 너 저번에도 나한테 부탁했잖아.
그 땐 내가 사정이 있어서 그런거고.
지금은 왜 그러는데.?
아니 그냥 해달라면 해주지 뭐가 그렇게 말이 많아. 별 것도 아닌 것 가지고.
나 오늘 집에 일이 있어서 일찍 가봐야돼. 미안
뭐? 너만 바빠? 나도 바빠 너 되게 사람 기분 나쁘게 말한다?
내가 뭘 어쨌다고.
너 왕따 되고싶냐?
미안. 해줄게.","청소 좀 해주세요.
어? 저번에도 해달라고 하셨잖아요.
그때 제가 상황이 있었기 때문입니다.
이제 왜 그래요?
아니, 그냥 하라고 했어야죠. 왜 그렇게 말을 많이 하나요? 아무것도 아닙니다.
오늘은 집에 일이 있어서 일찍 가야합니다. 죄송합니다
뭐? 너만 바쁘니? 나도 바빠요. 나쁜 뜻으로 말하는 거야?
제가 뭘 했나요.
왕따가 되고 싶으신가요?
죄송합니다. 제가 해드리겠습니다."
75,285,기타 괴롭힘 대화,"머라는거야 너 참 맘에 안든다
내가 멀
진짜 멀이라니 눈 깔어
왜 그래
니 눈 맘에 안들어
아휴
아휴라니 그말은 머야
미안
미안하긴 머가 미안한데
미안","무슨 말이죠? 당신이 싫어요
아임 파
진짜라는 게 믿기지 않아요. 눈을 뜨세요
이상하게 행동하고 있습니다.
당신의 눈빛이 마음에 들지 않습니다
오마이
무슨 뜻인가요? 무슨 뜻입니까
미안해요
나는. 미안 미안해요.
미안해요"
76,286,기타 괴롭힘 대화,"아 아저씨 !
.에
왜 사람치고 그냥 가요
.아
말 못해요 ? 장애인이에요? 장애인이냐고
.에
아니 장애인이면 사람치고 그냥 가도 되는거냐고 
아.
집에나 있던건가 짜증나 죽겠네
미안합니다.","오, 노인!
.로.
왜 그냥 사람과 함께 가나요
.아.
말을 할 수 없다고요? 장애가 있나요? 장애가 있나요
.로.
장애인이라면 그냥 사람과 함께 갈 수 있습니까
아.
너무 짜증나서 집에 있었어요
죄송해요."
77,288,기타 괴롭힘 대화,"아 진짜 쟤 왜 이렇게 죽여버리고 싶지?
그런 마음드는게 하루 이틀이냐
그만 하라고 제발 좀
니가 뭔데 이래라 저래라야
아 왜 치는데
더 때려줘? 주먹으로 아주 어루만져 줄까?
아니 이게 진짜 
나 저 새끼 한 손으로 이길 수 있는데 너 쟤랑 두 손으로 싸우면 내가 더 센 거다. 크크
걱정마 나 쟤 발로 상대해도 이겨","그는 왜 나를 그토록 죽이고 싶어할까요?
하루 이틀은 아닌 것 같습니다
제발 그만하세요
당신은 누구인가요
왜 나를 때리나요
더 때려줄까요? 주먹으로 두드려줄까요?
아니요, 이건 정말
한 손으로 그를 이길 수 있습니다. 두 손으로 그와 싸우면 나는 더 강해질 것입니다. ㅋㅋ
걱정하지 마세요. 발로 그를 이길 수 있습니다"
78,293,기타 괴롭힘 대화,"오니까 갑자기 무슨냄새나지않냐
아그러게 이게무슨냄새야
쓰레기 냄새나는거같은대
나씻구왔어
씻어도 냄새가 나는얘는 어떡하냐
나한테 왜이래 또
어머 쓰레기가 말도하네?
진짜? 쓰레기가 말도해? 나는 왜안들리지?
아 내가 환청들었나보다 쓰레기는 말못하지
그만해제발",
79,295,기타 괴롭힘 대화,"야 너 눈 안보이냐?
응 나 앞이 안보여
장님이네 야 따라와봐
눈이 안보여서 따라가질 못해
알아서 따라와 소리 듣고 따라오던지
미안한데 눈이 안보여서 괴롭히지 말아줘
지금 이게 괴롭히는걸로 보여? 놀아주는거잖아
노력해볼게.
그래 처신 알아서 간수해라","제 눈이 보이지 않나요?
예, 보이지 않습니다
그는 시각 장애인입니다. 팔로우
앞이 보이지 않아 따라잡을 수 없습니다
저를 따라오세요. 소리를 듣고 따라오세요
죄송하지만 앞이 보이지 않으니 귀찮게 하지 마세요
그게 당신을 괴롭히고 있다고 생각하시나요? 당신은 나를 가지고 놀고 있습니다
노력해보죠.
네, 당신이 해결할 사람입니다"
80,300,기타 괴롭힘 대화,"아 심심해. 저 새끼 데리고 놀아야겠다.
쟤? 쟤 찐따아냐?
그러니까 쟤 데리고 놀자고 따라와.
응? 너희 무슨 일이야?
아니 글쎄 너무 심심해서 말야. 너랑 놀까하는데
나랑? 곧 수업인데.
금방 끝나. 가위바위보해서 뺨맞기하자.
안할래. 그건 너무 폭력적이잖아.
넌 선택권이 없어. 닥치고 해. 어? 내가 이겼네? 얼굴 대라. 피하면 두배다.
하지마.! 싫어.!","아, 심심해요. 같이 놀 거예요.
그가? 진짜 사람인가요?
따라서 그를 따라가서 그와 함께 놀아보세요.
어? 무슨 일이세요?
아니요. 너무 지루합니다. 당신과 놀까 생각 중입니다
저랑요? 곧 수업이 시작됩니다.
곧 끝날 거예요. 가위바위보 해서 뺨 맞자.
싫어요. 너무 폭력적이에요.
선택의 여지가 없습니다. 닥치고 해보세요. 어? 내가 이겼습니다. 직면하세요. 피하면 두 배입니다.
싫어요! 싫어요!"
81,301,기타 괴롭힘 대화,"너 설마 지금 울어?
흑흑
나이가 몇갠데 우냐
흑흑
찌질하게 울지마
니가 뭔데
개찌질해보여
욕하지마
집에 가서 엄마한테나 붙어 있어
말조심해","지금 울고 계신가요?
흐느끼기
당신은 몇살인가요
흐느끼기
너무 심하게 울지 마세요
당신이 누구라고 생각하십니까
너무해 보입니다
욕하지 마세요.
집에 가서 엄마와 함께 있기
입 조심해요."
82,306,기타 괴롭힘 대화,"고객님 계산하고 드셔야해요
지금 나를 도둑 취급한거에요?
아니요 그게 아니라 계산하고 드셔야하는데
누가 계산안한대요? 나갈때 계산하려고했는데
네. 그렇긴한데
아니 끝까지 도둑취급이네? 내가 돈 안내고 갔어?
그건아닌데
아휴 여기는 직원 교육을 어떻게 시키길래 고객은 도둑취급하는지
죄송합니다.그럴 의도는 아니었습니다
아니긴 정말 정떨어지네 사람을 모욕해도 정도가 있지 살다살다 도둑취급은 내가 기분이 나빠서 명예훼손으로 고소라도 해얄까봐","돈을 지불하고 먹어야 합니다
저를 도둑 취급하시나요?
아니요, 그게 아닙니다. 먹기 전에 돈을 지불해야 합니다
누가 돈을 지불하지 않나요? 떠날 때 계산하려고 했습니다
예, 사실입니다
끝까지 도둑 취급하네요. 제가 돈을 지불하지 않았다고요?
그게 아니에요.
고객을 도둑처럼 대하도록 직원을 어떻게 교육하나요
죄송합니다, 그럴 의도는 없었습니다
아니요, 정말 화가 납니다. 사람들을 모욕하는 것은 괜찮습니다. 저는 도둑입니다. 도둑이 된 것이 기분 나쁘기 때문에 명예훼손으로 고소해야 할까 봐 걱정됩니다"
83,308,기타 괴롭힘 대화,"나 이번에 부모님께서 이거 사줬다 부럽지
우아 .부럽다 .
너는 이런거 없지?
으응.
하긴 너네 집 가난하잖아 아빠도 없고
아냐 .우리 식구 생각해서 멀리 일하러 가신거야 . 없는거 아니야
우리 엄마가 아니라던데 ? 너희 아빠 그냥 너희 가족 버리고 도망갔다던데
아.아니야!
아니긴 몇년째 연락도 없으면 버린거지 넌 아빠없는 애네 불쌍하다
아니라니까 .!","이번에 부모님이 사주셨어요. 부러워요
와우, 부러워요.
이거 없죠?
으응.
당신은 가난합니다. 당신은 아빠가 없습니다
아니요. 그는 우리 가족 때문에 멀리 일하러 갔습니다. 그는 그곳에 없습니다
엄마가 아니라고 들었습니다. 아버지가 방금 가족을 두고 도망쳤다고 들었습니다
저런!
연락이 없으면 몇 년 동안 버렸다는 게 무슨 뜻인가요? 아버지가 없는 아이입니다
아닙니다!"
84,309,기타 괴롭힘 대화,"내 레포트 내일까지 써 와.
내가 왜?
내 말 안들으면 니 나체 사진 인터넷에 뿌릴거야.
그런 사진이 있다고?
이거 너잖아.
너 이거 어디서 났어?
그건 알 거 없고 내가 시킨대로 하면 돼.
미쳤니?
니 사진 다른 사람들이 다 봐도 된다는거야?
너 협박죄에 불법촬영으로 고소 할거야.","내일까지 제 보고서를 작성하세요.
제가 왜 그래야 돼요?
내 말을 듣지 않으면 당신의 나체 사진을 인터넷에 올려놓을게요.
그런 사진이 있다고요?
이것이 바로 당신입니다.
어디서 이렇게 맛난 것을 구했어요?
그건 걱정하지 마시고 제가 하라는 대로 하세요.
너 미쳤습니까?
다른 사람들은 모두 당신의 사진을 볼 수 있다는 말인가요?
협박으로 불법 촬영을 한 혐의로 고소하겠습니다."
85,312,기타 괴롭힘 대화,"선생님 제 남편 좀 살려주세요.
 죄송합니다만 남편 분은 가망이 없습니다.
 선생님선생님 밖에 없어요! 흐흐흑
 이러시면 곤란합니다. 남편 분의 의식은 돌아오는건 저도 장담 못합니다. 죄송합니다.
 당신이 수술하면 산다고 했잖아! 당신 때문이야
 여기서 이러시면 곤란합니다.
 당신이 내 남편 죽였어! 책임져!!
 남편 분은 이미 사고로 의식이 없는 상태로 오셨고 제가 생사를 장담못한다고 말씀드렸습니다.
 언제 그랬어? 분명 올 때 내 손을 잡고 있었다고! 당신이 죽였지?
 진정하세요
 살인자! 살인자!!",
86,316,기타 괴롭힘 대화,"사장님.잠깐와보시겠어요
네 손님 무슨일이세요
이거 보이시죠 머리카락
엇 손님 정말죄송해요. 음식값은 안받을게요
지금돈안받는가해서 해결할수 잇는게 아니잖아요
그럼어떡해하면 기분이풀리시겠어요
보상을해주셔야죠
손님 그냥 돈 안받고 끝낼려고 했는데요 안되겟어요
뭐라구요 안되겟구만 신고할게요
손님 다 확인햇어요.그리고 나온 머리카락 손님꺼던데요","선생님, 잠시만 와 주시겠어요
네, 고객님. 무슨 일이시죠
이 머리카락이 보이나요
오, 정말 죄송합니다. 음식은 받지 않겠습니다
돈을 받지 못한다고 해서 해결할 수 있는 것은 아닙니다
기분이 나아지려면 어떻게 해야 하나요
보상을 해줘야 합니다
돈을 지불하지 않고 끝내려고 했지만 할 수 없습니다
뭐? 신고할 거예요
모든 고객을 확인했습니다. 그리고 나온 머리카락은 당신의 머리카락이었습니다"
87,318,기타 괴롭힘 대화,"동생들 옷사러 왔어?
 네 옷 구경해보려구요.
 형아가 옷 골라줄게 이 옷 너무 이쁘다 너한테 찰떡이네
 아 감사합니다. 근데 좀 더 돌아보도록 할게요.
 뭘 돌아봐 여기 주변에서는 우리 가게가 제일 나아 형 믿어
 아 그래도 가격이 너무 비싸서요.
 마음에 드는게 가격때문에 고민인거야?
 아니 여러모로.
 그럼 형아가 돈 빌려줄게 일단 사 뭐가 고민이야.
 아니 그건 좀.
 형아 못믿어!? 일단 구매해!
 아 네 알겠습니다.",
88,327,기타 괴롭힘 대화,"야 우리 내일 현장학습인 거 알지?
응? 알지.
그럼 니가 내 대신 내도시락도 좀 싸와라
내가? 왜?
엄마한테 말씀드렸더니 내일 바쁘시다고하셔서 사먹으라는데 돈 아깝잖아?
근데 왜 내가 니도시락을.
씨 너 내일 도시락 안싸오냐?
싸오지.
근데 거기에 내 꺼 더 싸오는게 그렇게 힘들어? 내일 싸와라. 안 싸오면 어떻게 되나보자.아 참 수진이 것도
어? 아니 그게.내가 왜 너희 껄.","내일 현장 학습 가는 거 아시죠?
어? 알아요.
그렇다면 저 대신 제 도시락을 가져와야 합니다
나? 왜?
엄마한테 내일 바쁘다고 해서 사라고 했는데 돈 낭비죠?
하지만 내가 왜 당신의 도시락을 먹었을까요.
내일 도시락을 가져오지 않으시겠어요?
가져갈 걸 그랬어요.
하지만 제 것을 거기에 가져오는 것이 그렇게 어렵나요? 내일 가져와요. 가져오지 않으면 어떻게 될지 지켜봅시다. 아, 그런데 수진이의
어? 아니, 그건... 내가 왜 그랬을까요."
89,330,기타 괴롭힘 대화,"야. 찐따야 오늘도 나왔네?
나 좀 내버려둬. 제발
찐따가 오늘 기분이 안 좋나? 왜 그래?
나 그렇게 부르지마
미쳤구나 니가? 찐따야 찐따야
그래 미쳤다. 너랑 말하고 싶지 않아
어쭈? 말하게 해줘? 울게 해줘?
제발 좀 서로 모른 척 하자
싫은데? 내일도 보고 모레도 볼건데?
지겹다 이제. 제발 사라져라","안녕하세요, 진다. 오늘도 나왔나요?
제발 날 좀 내버려 둬.
진다는 오늘 기분이 안 좋나요? 무슨 일이신가요?
저를 그렇게 부르지 마세요.
미쳤어요? 진다! 진다
네, 미쳤어요. 당신과 이야기하고 싶지 않아요
뭐? 제가 말을 할까요? 제가 울기를 원하시나요?
우리 서로 모르는 척하자구요
싫어요. 내일과 모레 당신을 만나러 간다고요?
이제 지쳤습니다. 제발 사라지세요"
90,332,기타 괴롭힘 대화,"호두깡 저 또시작이네
 아니 쟤는 또 왜저럼? 지랑 상관도 없는데
 너네 드립치는거 선 넘는거라는 생각 안해봄? 그냥 볼수가 없어서그럼.
 그럼 너가 꺼지면 되는걸 괜히 또 불란조장하네 십선비나셨구요
 나라도 안 이랬으면 너네 그러는거 아무런 경각심도 없을까봐 내가 도와주는건데
 하네 다같이 재밌게 즐기면됐지 현실에서나 그러세요
 호두깡 신상터는데 개많이나오네 야 이거 너지?
 .그건 어디서 찾았음?
 앜 이것도 너지? 님들 호두깡 셀카공개합니다
 와 개빻았네 두깡이
 .하.",
91,340,기타 괴롭힘 대화,"으 냄새나
나?
그럼 너지 누구냐
갑자기 왜그러는데
냄새나니까 그러지 좀 저리 떨어져
그냥 지나가던 길이었잖아
꺼지라고 냄새나는놈아
그냥 지나갈 수 있잖아
코가 썩겠는데 어떻게 그러냐 너 냄새난다고 다 소문내야겠다
그러는 이유가 뭔데
사람들 코가 썩을까봐. 아 토나오려한다","오, 냄새가 납니다
나?
그럼 당신입니다. 누구죠
갑자기 왜 그래요
냄새가 납니다. 멀리 떨어져요
그냥 지나가는 길이었습니다
여기서 나가, 냄새 나는 남자
그냥 지나가면 됩니다
코가 썩을 거예요. 어떻게 그럴 수 있죠? 냄새가 나쁘다고 모든 사람에게 말해야 합니다
그 이유는 무엇입니까
사람들의 코가 썩을까 봐 걱정됩니다. 토할 것 같아요"
92,342,기타 괴롭힘 대화,"엇 미안 실수로 쳤다 쏘리
. 그래 다음부턴 그러지 마
다음부턴 그뤄쥐뫄 그래 안 그럴게 찐따야
아 미안 방금은 내가 실수로 쳤다
이제 그만해.
이줴 그만훼 아 웃기다 뭘 그만해
아 재호야 그래 그만하자 싫다잖아 앗 미안 이번엔 진짜 실수로 쳤다 쏘리 쏘리 
아 형우 진짜 웃기네 그만하라면서 자기가 그러네
너네 둘 다 제발 그만해줘.
그만하긴 뭘 그만해 넌 그냥 샌드백이야 이 자식아","오, 죄송합니다. 실수로 부딪혔습니다. 죄송합니다
. 좋아요, 다음부터는 그러지 마세요
다음에는 제가 할게요. 그렇게 하지 않겠습니다
아, 죄송합니다. 실수로 때렸습니다
이제 그만해요.
그만하세요. 재미있어요. 그만하라니요
재호야, 그만하자. 싫어한다고 했어요. 아, 미안해요. 이번에는 실수로 쳤네요. 미안해요, 미안해요
당신은 정말 재미있어요. 그만하라고 하셨는데 그는 그렇게 하세요
두 분 다 멈춰주세요.
멈추다니 무슨 뜻인가요? 당신은 그냥 모래주머니에 불과합니다"
93,343,기타 괴롭힘 대화,"야 뭐하냐?
네? 저 그냥 공부하고 쉬는 시간에 컴퓨터 게임하고 있는데요?
야 형이 왔는데 인사도 안하냐 이 썩을 놈
아 죄송합니다. 왔어요?
됐고 너 이거 하지마
아니 형 뭐하는데 컴퓨터 왜 꺼?
이 새끼가 반말을 해?
아니 솔직히 형이 아빠야 내가 왜 인사까지 해야해
야 새끼야 너 형한테 대들어?
아니 누가봐도 형이 먼저 잘못한 건데
새끼가 정 불만이면 형만큼 공부잘하던가 그런다면 동등한 대우를 해줄게
아버지 이 새끼가 절 따라올수있겠어요? 지나가는 개가 웃겠네","이봐, 너 지금 뭐 해요?
뭐? 쉬는 시간에 공부하고 컴퓨터 게임만 하고 있다고요?
안녕하세요, 여기 있습니다. 인사도 안하고
아, 죄송합니다. 오셨나요?
신경 쓰지 마세요
뭐 하는 거예요? 왜 컴퓨터를 끄세요?
그는 비공식적으로 말하나요?
솔직히 당신은 우리 아빠예요. 왜 인사를 해야 하나요
야, 나한테 말대꾸하는 거?
분명히 당신의 잘못입니다
불만족스러우면 그 만큼 공부를 잘하는 것입니다. 불만족스럽다면 동등하게 대하겠습니다
아빠, 이 남자가 저를 따라와도 될까요? 지나가는 개는 웃을 것입니다"
94,351,기타 괴롭힘 대화,"아가씨 아가씨!
 네?
 이거 뭐야. 커피에 이거 뭐냐고. 벌레 들어갔잖아!
 벌레요? . 손님 그건 벌레가 아니라 원두 껍질인 것 같아요.
 지금 내가 늙었다고 내 눈이 틀렸다는 거야? 응?
 아 아니. 그게 아니라.
 이 년이 음료 하나 바꿔주기 싫어서 아주 구라를 치고 있구만! 당장 바꿔! 음료 바꾸라고!
 고객님 일단 진정을 하시고요.
 진정 못한다고! 늙었다고 차별을 하는데. 이잉. 빨리 음료 새로 내오기나 해! 아이스 커피 뜨겁게 한 잔 내오라고!
 예 예. 잠시만요.","미스, 미스!
뭐라고요?
이게 뭐죠? 커피에 벌레가 있습니다!
벌레? 벌레가 아니라 콩 껍질인 것 같습니다.
내가 늙었고 눈이 틀렸다는 건가요?
아니요, 그게 아닙니다.
그는 음료를 바꾸고 싶지 않아서 소란을 피우고 있습니다! 지금 바꾸세요! 음료를 바꾸세요!
먼저 진정하세요.
진정이 안 돼요! 사람들은 제가 늙었다는 이유로 저를 차별합니다. 안녕하세요. 빨리 새 음료를 가져다주세요! 뜨거운 아이스 커피 한 잔 주세요!
네, 네. 잠시만요."
95,353,기타 괴롭힘 대화,"야 넌 공부가 좋냐
 저리가
 공부 잘해도 니네 집 그지잖아
 가라고
 까라고오 니 책이나 까라고오
 가만히 둬 제발
 뭘 가만히 둬 걍 까는거지
 왜 이러는거야
 좀 놀아줘 심심해
 씨발.",
96,359,기타 괴롭힘 대화,"애들아 내일 내 생일파티하는데 놀러와 근데 한테는 비밀이야 나 걔 엄마 없어서 싫거든
응 알겠어
내일 우리 엄마가 피자 만들어주신대
우와 맛있겠다! 내가 스티커북 챙겨갈게!
그래 다른 애들도 데리고와
아 그래야 겠다 내가 민지랑 다정이한테도 말해서 데리고 갈게
응응 그래
뭐야? 내일 어디 놀러가?나도갈래
별거 아니야 너는 몰라도 돼
쟤 눈치도 없다 뭘 끼려고 하지?",
97,361,기타 괴롭힘 대화,"야 시발 왜 혼자 공부하냐
해야되니까?
하면 뭐 될거같냐 
니새끼보다는 나을듯 
미쳤냐? 해봤자 중위권이면서 개나대네
그 중위권도 못하는 병신이 말을하네 
말하는 꼬라지 봐라. 맞고 싶냐?
교육 못 받은 친구들한테는 이렇게 말하게 되네 
뒤질래? 끝나고 옥상으로 와라
내가 왜 신아",
98,363,기타 괴롭힘 대화,"저기요 왜 단팥빵 하나가 안오는 거죠?
 저희가 단팥빵 안보내드렸나요?
네. 안보내드렸어요. 심지어 소보로빵도 2개 시켰는데 1개만 왔어요.
잠시만요. 주문 확인하겠습니다. 혹시 주문번호가 어떻게 되시나요?
71번이요
네. 확인했습니다. 고객님. 죄송합니다. 저희는 맞게 보냈는데 배달하는 과정에서 오류가 있었나 봅니다.
그렇죠 배달하는 과정에서 오류가 있던거죠? 근데 일을 왜 이딴식으로 밖에 못해요?
네. 죄송합니다.
제발 교육 좀 똑바로 받아요. 수준 떨어지게.
네 죄송합니다.","실례합니다, 왜 단팥빵이 하나도 안 오나요?
저희가 단팥빵을 보내드리지 않았나요?
네, 보내지 않았습니다. 소보로 빵 2개도 주문했는데 1개만 왔습니다.
잠시만요. 주문을 확인해 보겠습니다. 주문 번호가 어떻게 되나요?
71번
네. 확인했습니다. 고객님. 죄송합니다. 저희가 제대로 보냈는데 배송 과정에서 오류가 있었나 봅니다.
그렇죠, 배송 과정에서 오류가 있었죠? 그런데 왜 이렇게만 일할 수 없나요?
네. 죄송해요.
제대로 교육받으세요. 수준이 낮을 것입니다.
알았어, 미안해요."
99,369,기타 괴롭힘 대화,"와 너처럼 생기면 어떤 기분으로 살아?
 진짜 불쌍하다. 넌 꼭 나중에 성형해. 알겠지?
 . 조언해줘서 고마워.
 우리니까 조언해주는 거야 . 진짜 못생긴 얼굴 치워라.
 다행이야. 요즘 마스크 쓰고 다녀서 넌 좀 좋겠다?
 와 개인정 마스크가 너 살렸다 진짜
 푸하하하 너 얼굴도 존나 크니까 큰 마스크 사면 더 비싸?
 아니야.
 인정 더 비쌀듯
 후 모자도 꼭 쓰고 다니길 바랄게.","와우, 자신을 닮았을 때 어떻게 살 수 있을까요?
정말 안쓰럽습니다. 나중에 성형수술 꼭 받으세요, 아시겠어요?
.충고해 주셔서 고마워요.
우리니까 조언을 하는 거예요. 못생긴 얼굴을 없애세요.
다행이네요. 요즘 마스크를 착용하니 운이 좋으시겠어요?
와우, 개인 마스크가 당신을 구했습니다
하하하, 얼굴이 너무 커서 큰 마스크를 사는 것이 더 비쌉니까?
아니요.
더 비쌀 것 같습니다
여러분도 모자를 쓰시기 바랍니다."
100,374,기타 괴롭힘 대화,"오빠 나 임신한것같아
갑자기 그게 무슨 소리야
나 이번달에 생리가 없어
그래서 어쩌라고
오빠가 지난번에 실수해서 그런것같아
그게 내 애인지 어떻게 알아 니가 어디서 몸 굴리고 다녔을지
무슨 말을 그렇게 해 당연히 오빠랑 내 애지.
니 말 못믿어 난 책임안져 니가 알아서 지워
오빠. 같이 책임져야지. 이러지마.
저리 꺼져","임신한 것 같아요.
갑자기 무슨 소리예요
이번 달에는 생리가 없습니다
그래서 어쩌라고
지난번에 실수해서 그런 것 같습니다
그게 내 아이라는 걸 어떻게 알 수 있나요? 어디서 굴러다녔어요
왜 그런 말을 하나요? 물론 제 동생과 아이입니다.
믿을 수 없습니다. 저는 책임이 없습니다. 당신은 스스로 지웁니다
이렇게 하지 마세요. 함께 처리해야 합니다.
물러가세요."
101,378,기타 괴롭힘 대화,"어 누구 닮은셧는데 ?
누구요
연예인 그 . 그 .
연예인은 다 너무 이쁘잖아요
에이 개그우먼은 아니잖아요
네 ? 개그우먼요 ?
그럼 배우게요 ?
아 제가 오버했네뇨 계산해주세요
개그우먼 궁금하지않아요 누구랑 닮앗는지 ?
네 궁금하지 않습니다 계산이나 해주세요","오, 누구를 닮았나요?
누구
셀러브리티... 그거.
모든 유명인이 너무 예뻐요
코미디언이 아닙니다
뭐? 코미디언?
그럼 배우겠다고요?
제가 너무 지나쳤다니 무슨 뜻인가요? 계산해 주세요
코미디언이 누구를 닮았는지 궁금하지 않나요?
네, 궁금하지 않습니다. 그냥 지불하세요"
