,idx,class,conversation,Augmentation
250,1083,직장 내 괴롭힘 대화,"빨리빨리 일 처리 안해?
 죄송합니다
 김대리 이번에는 승진해야지
죄송합니다 빨리 시정하겠습니다
이새끼는 꼭 승진애기가 나와야 일을해요
아닙니다 빨리 수정하겠습니다
 집안사람 생각안해?
죄송합니다
아니 군대도 갔다온 사람이 빨리빨리 해야지
죄송합니다 수정하겠습니다","빨리 일을 처리하라고요?
죄송해요.
김 씨, 이번에는 승진해야 합니다
죄송합니다. 빨리 해결하겠습니다
이 사람은 일할 승진 아기가 필요합니다
아니요, 빨리 수정하겠습니다
가족에 대해 생각하지 않으세요?
죄송해요.
군 복무를 한 사람은 서둘러야 합니다
죄송합니다. 수정하겠습니다"
251,1088,직장 내 괴롭힘 대화,"저. 대리님. 혹시 이 서류 어디로 올려야 하는지 아세요?
그걸 왜 나한테 물어요. 알아서 해결하세요.
아. 네 죄송합니다.
또 쟤야? 몇 번 이러면 포기할 법도 한데.
눈치가 없는건지 끈질긴건지 하여튼 뭐가 됐든 도움이 안 돼.
저 서류는 뭔데?
없는 거 그냥 지어낸 건데? 멍청해 하여튼.
저 대리님. 팀장님이 이 서류 뭐냐고 물어보시는데.
그 얘기를 왜 나한테 하죠?
대리님이 저한테 하라고.
내가 언제 그랬어요? 증거 있어요?","대리님. 이 서류를 어디에 제출해야 하는지 아세요?
왜 그런 질문을 하세요. 직접 처리하세요.
네, 죄송합니다.
또 그녀인가요? 몇 번만 이렇게 하면 포기할 수도 있었어요.
눈치가 없든 지속적이든, 무엇이든 도움이 되지 않습니다.
그 문서는 무엇인가요?
방금 지어낸 말입니다. 어쨌든 당신은 멍청합니다.
관리자. 팀장님이 이 문서가 무엇인지 물어보십니다.
그 얘길 왜 저한테 하는 거예요?
대리님이 하라고 하셨어요.
제가 언제 그랬을까요? 증거가 있나요?"
252,1093,직장 내 괴롭힘 대화,"김대리는 다리가 예뻐
아닙니다.
응? 피부 부드러운거봐
부장님 하지마세요.
아니. 딸같아서 그래
좀 불편합니다
아니. 김대리. 섭섭하게 왜 그래?
그.
나 왜 성범죄자 취급해? 어? 박사원 이거 내가 잘못한건가?
그게.
입이 있으면 말을 해봐!","김 씨는 다리가 예뻐요
아니요.
어? 피부가 얼마나 부드러운지 보세요
하지 마세요, 매니저.
아니요, 딸을 닮았기 때문입니다
조금 불편합니다
아니요. 김 선생님. 무슨 일이신가요?
그거.
왜 제가 당신을 성범죄자 취급하나요? 오? 박사님, 제 잘못인가요?
그건.
입이 있으면 말해요!"
253,1094,직장 내 괴롭힘 대화,"땡땡씨 오늘 끝나고 시간있어요?
네? 어떤일 때문인가요 팀장님?
아니 땡땡씨가 너무 열심히해서 내가 특별히 땡땡씨만 이뻐서 밥사주려고 하지.
네? 말씀은 감사하지만 제가 오늘 선약이 있어서 안될것같아요.
땡땡씨 남자친구 있어요?
네 있긴한데 그건 왜 물어보시죠?
아니. 그래서 회사올때 이쁘게 치장하고 오나해서 물어본거지.
아 저는 원래 저를 꾸미는걸 좋아해서 이렇게 오는거에요.
바로 남자친구 만나러가려고 그러는건 아니고?
아니에요. 오해하지 않았으면 좋겠어요.","오늘 이후에 시간이 있습니까?
뭐? 무슨 일이신가요, 팀장님?
아니요, 딴 씨가 너무 열심히 해서 딴 씨만 예뻐서 밥 사주려고요.
뭐? 그렇게 말해줘서 고맙지만 오늘 선약이 있어서 안 될 것 같아요.
남자친구 있으세요?
네, 하지만 왜 그런 질문을 하나요?
아니요. 그래서 출근할 때 멋지게 차려 입어서 물어본 거예요.
아, 저는 평소에 저를 꾸미는 것을 좋아해서 이렇게 찾아옵니다.
남자친구를 바로 만나지 않을 건가요?
아니요, 오해하지 않으셨으면 좋겠습니다."
254,1097,직장 내 괴롭힘 대화,"야이 신입이 너랑 나랑 일하는게 이렇게 천지차인데 월급은 겨우 이정도 차이냐?
죄송합니다.
죄송하면 회사 나가시구요
잘하겠습니다.
입으로만 잘하실거면 그만두시구요.
조심하겠습니다.
다니시는 것보다 그만두시는게 동료들에게 힘이 됩니다.
열심히 하겠습니다.
너같은 애들은 브레인이 안되는데 몸만 성실하면 노가다판으로 가세요. 좀!
죄송합니다.","야, 너와 나는 일을 너무 다르게 하고 있는데 월급 차이는 얼마인가요?
죄송해요.
미안하다면 사무실을 떠나야 합니다
잘하겠습니다.
입으로만 잘할 거라면 그만두세요.
조심하겠습니다.
그만두는 것이 돌아다니는 것보다 동료들에게 더 도움이 됩니다.
열심히 노력할 것을 약속합니다.
당신과 같은 아이들은 머리가 좋을 수 없지만, 진심이라면 논으로 가세요. 저에게 휴식을 주세요!
죄송해요."
255,1099,직장 내 괴롭힘 대화,"안녕히가세요 사장님
야 너 내가 나가니까 일 없어서 좋지 그치
네? 아니에요 사장님 죄송합니다.
그러게 그렇게 밝은 목소리로 저리 꺼지라고 말하면 어떡하냐
저 그런 적이 없어요 사장님 오해에요
시끄러 너 누가 이기는지 보자
저기 사장님 지금 저 일해야 돼서 잠시만 나중에라도 연락드리면
하 너 안돼겠다 임마 너 해고 당할 준비하고 있어","안녕, 사장님
외출할 때 일이 없어서 다행이죠
뭐? 아니요, 죄송합니다.
어떻게 그렇게 밝은 목소리로 말할 수 있습니까
그런 적이 없습니다. 오해입니다
조용히 하세요. 누가 이기는지 지켜보세요
실례합니다, 사장님. 일을 해야 해서 나중에 전화하면요
오, 아니요, 당신은 해고될 준비를 하고 있습니다"
256,1122,직장 내 괴롭힘 대화,"어이 미스김
네 팀장님 무슨일이시죠?
커피 좀 진하게 타와
네 여기 대령했습니다.
대령? 너 지금 나 비꼬냐?
그런 거 아닙니다. 맛있게 드십시오
넌 늘 말 꼬라지가 맘에 안들어. 대가리 총맞았냐?
죄송합니다.
죄송할 일을 왜해? 얼굴도 못생겨서는. 당장 꺼져!
네. 그럼 고생하십시오.","안녕, 미스 김
네, 팀장님, 무슨 일이신가요?
진한 커피 만들기
네, 여기 있어요.
대령님? 저를 비꼬는 건가요?
그런 것이 아닙니다. 맛있게 드세요
당신은 항상 말을 좋아하지 않는데, 머리에 총을 맞았나요?
죄송해요.
왜 미안해요? 얼굴이 못생겼으니까요. 여기서 나가요!
네. 그럼 힘든 시간 보내세요."
257,1137,직장 내 괴롭힘 대화,"아니 왜 아무잘못없는 저를 신고하신건가요?
내가 언제 ? 누가그래
이미 다 들었어요 왜 그러셨어요?
나 아니라니까 왜 나한테 화를내
제가 일을 안하고 지각도 하고 선배를 무시한다고요?
뭐 틀린말이야?
네?? 제가 언제 그랬는데요?
지금도 봐 선배가 무섭지도 않지?
아니 이건 말도 안되잖아요
내가 하는 말에 하나부터 열까지 말대꾸에 일 안하고 사실인데 뭐
하 제가 그렇게 맘에 안드세요?
무슨소리니 내가 너를 얼마나 아끼는데","왜 제가 잘못하지 않았다고 신고하셨나요?
내가 언제? 누가 말했나요
이미 들었습니다. 왜 그러셨나요?
저는 아닙니다. 왜 저에게 화를 내세요
나는 일하지 않고, 지각하고, 당신을 무시합니까?
뭐가 잘못됐나요?
뭐? 내가 언제 그랬어요?
지금 저를 보세요. 당신은 제가 두렵지 않죠?
아니요, 말이 안 됩니다
당신이 무슨 말을 할 때마다 저에게 말대꾸를 하지 않는 것은 사실입니다
당신은 나를 그렇게 좋아하지 않나요?
무슨 뜻이야, 나는 당신을 걱정합니다"
258,1139,직장 내 괴롭힘 대화,"강대리 이차장님 욕하고다닌다며
욕 뿐만아니라 사생활도 문란하대
너도 소문 들은거야?
그래서 지금 다들 같이 밥 안먹는 거잖아요
안그래도 차장님도 일도 안시키고 없는 사람 취급하던대
지금 뭐라고 하신거예요?
아무말 안했는데
방금 다들었어요 제가 언제 욕했나요? 무슨 사생활이라는 건데요
아니 소문이 그렇다는거지?
그래서 진짜인지 가까인지도 모르면서 저 피하시고 그런거예요?
아니 피할만하니 피하지
차장님도 너 없는 사람 취급하는거보면 없는 말은 아니라는거아냐
나참 진짜 괴롭히는것도 여러가지네요","강 대리를 욕한다고 들었습니다
욕뿐만 아니라 문란하기도 합니다
소문도 들으셨나요?
그래서 지금 함께 식사하지 않습니다
부매니저는 저를 일하지 못하게 하는 사람처럼 대합니다
방금 뭐라고 하셨죠?
저는 아무 말도 하지 했어요.
방금 들었습니다. 제가 언제 맹세했나요? 일종의 사생활입니다
아니요, 소문이 그런 거죠?
그래서 진짜인지 가까운지도 모르는데 저를 피하는 건가요?
아니요, 피할 수 없습니다. 피할 수 없는
당신은 나를 당신이 없는 것처럼 취급합니다. 내가 당신이 없는 것은 아닙니다
저를 괴롭히는 것들이 많이 있습니다"
259,1140,직장 내 괴롭힘 대화,"야 준하야 이거 왜 이렇게 된거냐?
왜그러세요?
분명히 내가 어제 이거 아니라고 수정하라고 하지 않았냐? 근데 왜 달라진게 없어?
중간에 약간 수정했습니다.
중간에? 약간? 내가 중간만 하라고 했어? 너 부장님이 오냐오냐하니까 개판이구나 아주
그런거 아닙니다.
너 같이 멍청한 놈한테 주는 월급이 아깝다.
죄송합니다.
이런식으로 일하라고 집에서 뜨신밥해먹이냐?
선배님 그런 말씀은 좀.
닥쳐. 다시 똑바로 해와. 너 이거 제대로 할때까지 오늘 퇴근 못할줄알아. 어디 끝까지 가보자고 누가 이기나
알겠습니다.","준하, 무슨 일이 있었나요?
무슨 일이죠?
어제는 아니라고 고치라고 하지 않았나요? 그런데 왜 바뀌지 않았나요?
중간에 몇 가지 수정을 했습니다.
가운데? 약간? 가운데? 가운데 부분을 하라고 했나요? 매니저가 왔다 갔다 하라고 해서 엉망진창이네요
그런 것이 아닙니다.
당신 같은 멍청한 사람에게 돈을 지불하는 것은 돈 낭비입니다.
죄송해요.
왜 집에서 이렇게 일하기를 원하시나요?
그건 일종의.
닥쳐요. 다시 제대로 하세요. 제대로 하기 전에는 퇴근할 수 없을 것 같아요. 끝까지 가자. 누가 이기나
그렇군요."
260,1143,직장 내 괴롭힘 대화,"민선씨 내일에 무슨 약속 있어요?
 아니요 없습니다.
그래요? 그럼 내일 아침에 회사로 출근하지 말고 애플워치 좀 사게 줄 서줘요.
네? 그게 무슨 말씀이세요?
내일 애플워치 사야하는데 알잖아 대기줄 엄청긴거 그러니까 민선씨가 나 대신 줄 좀 서달라고.
그래도 출근시간에 차장님 사적인 업무로 안나오는 것은 아닌 것 같습니다.
차장인 내가 부탁하는데? 알아서 출근처리 해준다고.
이런 방법은 아닌 것 같습니다.
나랑 장난해? 빨리 가서 줄서야지 회사 잘리고 싶어?
이런식의 대우는 부당한거 같습니다.","민선아, 내일 무슨 계획이 있니?
아니요, 없습니다.
정말요? 그렇다면 내일 아침 출근하지 말고 줄을 서서 Apple 시계를 살 수 있도록 하세요.
뭐라고요? 그게 무슨 말이에요?
내일 애플워치를 사야 하는데 줄이 길어서 민선이가 줄을 서달라고 했어요.
그래도 업무 시간에 개인적인 업무를 위해 나오지 않는 것은 아니라고 생각합니다.
저는 부서 부단장입니다. 제가 알아서 처리하겠습니다.
이런 식이 아닌 것 같습니다.
농담하는 건가요? 가서 줄을 서야 합니다. 해고하고 싶으신가요?
이런 종류의 대우는 불공평하다고 생각합니다."
261,1151,직장 내 괴롭힘 대화,"우리 성근씨는 왜 다른 팀원들이랑 잘 융화가 안되는 거 같지?
아.네 제가 성격이 조금 소심하기도 하고 일이 손에 익는 게 조금 느려서 다른 팀원들이 많이 배려해주고 있습니다.
아니 그런거 말고. 성근 씨 사회성이 많이 부족한거 같아서. 회사일이란게 말이야. 혼자서 끝까지 할 수 있는 일이 아니거든. 나약한 정신으로 회사를 오래 다닐 수가 없어요.
좀더 노력하겠습니다.
노력만 하면 안돼지. 성근씨가 뭘 하고싶은지 그걸 결과로 보여줘야 알지. 내가 볼 때는 앞으로 회사 오래 못다닐 거 같은 사람이 딱 보이거든? 성근 씨가 그래. 사회성도 없고.
네 분발하겠습니다.
앞으로 저녁회식은 빠지지말고 꼭 나와. 사나이가 말이야. 부족한 자기 약점을 커버하려면 회식에서 소통도 좀 참여하고 자신감없이 뒤로 빠지지말고 그래야지. 내가 꼰대처럼 보여도 회사에서는 아무도 안알려주는 거 알려주는거니까.
좋은 말씀 감사합니다.
배에 힘딱주고. 그지! 선배들 선물도 좀사오고 분위기도 맞춰주고 그게 후배 도리지. 앞으로 잘해봐. 내가 지켜본다.
네 알겠습니다. 들어가세요!",
262,1152,직장 내 괴롭힘 대화,"하임씨
네???
회사에서 하임씨 옷이 너무 노출이 심해서 보기 불편하다
노.노출이요? 그냥 반팔인데
아니 그래도 팔뚝이랑 살이 막 보이잖아 속살
네에?
조선시대 같으면 꽁꽁 싸매고 다녔어 뭘 그렇게 놀라고그래
근데 너무 더운데. 반팔안입으면
그럼 가디건이라도 걸쳐 노출 지양하자 우리
네.알겠습니다","하임 씨
뭐???
하임이의 옷은 직장에서 너무 노출이 심해서 보기 불편합니다
아니요? 노출? 소매가 짧습니다
아니요, 하지만 팔뚝과 살이 보입니다
뭐라고요?
조선 시대에는 사람들이 옷을 입었습니다. 왜 그렇게 놀라세요
하지만 너무 덥습니다. 반소매를 입지 않으면
그렇다면 카디건을 착용하여 노출을 피합시다
예, 알겠습니다"
263,1155,직장 내 괴롭힘 대화,"김대리!!
부르셨습니까? 부장님!
김대리는 회사 빽으로 들어왔나?
네? 무슨 말씀을.
자네 이딴 엉터리 서류를 해놓고 결제 올리는 배짱은 어디서 나오는거지?
열심히 해서 올린겁니다. 부장님!
입사 3년차가 초입보다 못한 기획안을 내놓고 어쩌자는 건가?
아니 부장님 말씀이 너무.
에이 정말 생긴 것도 무식하게 생겨가지고 일도 그지같이 하고 썩 나가 다시해!!!
부장님 그건 언어폭력이고 인격모독입니다!
너같은 놈 땜에 내 흰머리 나는 건 어떡하구?
.","김 대리!!
전화하셨나요!
김 씨는 회사 뒤에서 들어왔나요?
뭐? 무슨 말이에요.
그런 멍청한 문서를 제출하고 결제를 게시하는 배짱은 어디에 있습니까?
열심히 게시했습니다. 매니저님!
회사 3년차 초보다 더 나쁜 계획으로 무엇을 하시겠습니까?
아니요, 매니저의 말이 너무.
당신은 너무 무식해 보이고 그렇게 일하다가 제정신이 아닙니다. 다시 하세요!!!
선생님, 폭언과 신성모독입니다!
당신 같은 남자 때문에 내 백발은?
."
264,1160,직장 내 괴롭힘 대화,"강대리 지금 뭐하는거야?
시켜서 한건데 이거 이렇게 작성하라고 하셔서
내가 언제? 내가 언제 이렇게 하랬어?
좀전에 이거 하라고
젊은 사람이 말귀를 못알아들어
아니.
자꾸 변명만해 지난번도 이러더니
진짜 너무하시는거 아니예요?
뭘 너무해? 지금 반항하는건가?
아닙니다
똑바로해","강 선생님, 뭐 하세요?
이렇게 쓰라고 해서 했습니다
제가 언제요? 제가 언제 하라고 했나요?
얼마 전에 이렇게 하라고 말씀드렸죠
젊은이는 자신의 말을 이해하지 못합니다
아니요.
당신은 계속 변명합니다. 당신도 지난번에 이런 적이 있습니다
너무한 거 아니에요?
뭐하는 거예요? 반항하는 건가요?
아니요.
올바르게 하세요."
265,1165,직장 내 괴롭힘 대화,"저기 혹시 제가 이번년도 말이 출산이라 출산 휴가 작성할 수 있을까요?
휴가? 몇 달 쓰려고?
세 달 정도 쓸 생각입니다. 그 뒤 바로 업무 복귀 가능합니다.
이래서 막 채용하면 안된다니까 너가 휴가 내면 그 빈자리는 누가 채워? 그 빈자리 뽑겠다고 또 채용공고 내걸고 입사시험 치르고 몇 명이 고생해야 하니?
죄송합니다 저도 예상치 못한 시기에 임신이 되어버려서요 진짜 죄송합니다.
너 그냥 사직서 써 세 달 동안 못 기다려 이참에 더 빠릿빠릿한 신입을 뽑는게 훨씬 이득이지
세 달 휴가 냈다가 바로 돌아오겠습니다 그때까지 이해해주시면 안될까요?
너 세 달 휴가 내고 화사 와도 업무 배제 시켜 버릴거야 지 멋대로 휴가 쓰려하고 남한테 피해 주는 애는 더 이상 회사에 필요없어
저 출산하면 아기도 키우고 해야해서 많은 돈이 필요해서 꼭 회사에 나와야 합니다. 이 회사 아니면 제가 짧은 시간에 취업 준비도 불가능해요.
그럼 노가다를 뛰던 해 내가 너네집 집안 사정까지 생각해야 하나? 이번 달 까지 나오고 나올 생각 마
그럼 두 달 만에 복귀하겠습니다 어떻게 안될까요.?
그냥 지금 싹 짤라버리기전에 이 방에서 나가 너 같은거 이 회사에 필요 없다니까? 말 귀를 못 알아 먹냐?",
266,1166,직장 내 괴롭힘 대화,"진짜 참다참다 말하는건데 내가 누구라고는 말 안하겠지만 직장생활 하면서 옷은 빨아입고 다녀야 하는거 아니에요?
 왜요 무슨 일인데요
 한달째 계속 같은 옷만 입고 다니는 사람요 여자라면 매일 샤워하고 속옷 갈아입는거 기본 아닌가요?
 아. 뭐 옷이 없나보죠
.
 누구라고 말은 안하겠지만 진짜 매일 같은 코트 입고 다니는거 냄새나고 더러워요 같은 사무실에 있기도 싫어요 자기는 냄새가 안나나봐
 가씨 그만 얘기해요 다씨가 듣겠어","정말 참지만 내가 누군지 말하지는 않겠지만 일하면서 옷을 세탁해야하지 않을까요?
왜? 무슨 일이 일어나고 있습니까
한 달 동안 같은 옷을 입은 사람. 여자가 매일 샤워하고 속옷을 갈아입는 것은 기본이 아닐까요?
오. 옷이 없나 봐요
.
누구인지는 모르겠지만 매일 같은 코트를 입는 것은 냄새가 나고 더럽습니다. 같은 사무실에 있고 싶지 않아요. 냄새가 나지 않나 봐요
미스터 가, 그만 말하세요. 미스터 다가 들어줄 겁니다"
267,1170,직장 내 괴롭힘 대화,"저 부장님 다음주에 연차 좀 쓰려고 하는데요
연차? 니가 왜 연차를 써 이 바쁜 와중에
저희 부서 바쁜 시기는 금주로 얼추 마무리되지 않습니까
그걸 니가 왜 판단해? 안돼
저 올해 연차 한 번도 사용 못했습니다
회사 놀러오냐? 연차같은 소리하네
연차도 제 권리 중 하나입니다
들어나보자 회사 안 나오고 뭐하려고 하는데?
연차사용에 있어 사유는 굳이 밝히지 않아도 되는걸로 알고 있습니다
야 책상 빼 넌 오늘부로 해고야","다음 주에 연차를 사용할 예정입니다
연차? 바쁜데 왜 연차를 사용하나요
우리 부서의 바쁜 기간이 이번 주로 끝나는군요
왜 그렇게 판단하나요? 아니
올해는 연차를 사용하지 않았습니다
출근하시나요? 연차에 대해 말씀하시는 건가요
제 연간 휴가는 제 권리 중 하나입니다
들어보겠습니다. 회사 없이 무엇을 할 건가요?
제가 알기로는 연차를 사용한 이유를 밝히지 않아도 됩니다
야, 책상을 꺼내. 당신은 오늘부터 해고됩니다"
268,1180,직장 내 괴롭힘 대화,"김대리
네
이쪽으로 와봐요. 
네
오해하지 말고 들어요.
네
나는 내가 시키는 대로만 일을 해야 월급을 받아가는 거라고 생각해요.
네? 
당신마음대로 하려면 사업을 해야지 내가 시키는대로 딱딱하지 않는 사람한테 내가 월급줘야할 이유는 없다고.
네. 죄송합니다.
앞으로 여기에서 일해서 월급받아가려면 내말이 법이라고 생각하고 따르라고. 내비위도 맞추고.","김 씨
좋아요.
이쪽으로 오세요.
좋아요.
오해하지 말고 들어보세요.
좋아요.
돈을 받으라는 대로 일해야 한다고 생각합니다.
뭐라고요?
원하는 일을 하려면 사업을 해야 하기 때문에 제가 시키는 것만큼 어렵지 않은 사람에게 돈을 지불할 이유가 없습니다.
네. 죄송해요.
앞으로 여기서 일하고 돈을 받으려면 내 말이 법이라고 생각하고 따라야 합니다. 내비게이션 시스템도 설정해야 합니다."
269,1181,직장 내 괴롭힘 대화,"여러분 점심시간이에요. 다같이 밥을 먹읍시다. 김책임 빼고요
왜 저는 빼요?
맞아요 왜 김책임은 빼요?
아 미안해요. 이대리도 빼죠 
좋아요 그러면 두 분은 두분끼리 평생 드세요.
자 여러분 우리팀은 이제 저 두분빼고 한 팀입니다!
좋아요 좋아 저 둘이 잘 지내나보네
앗 부장님 제가 잘못생각했네요. 밥은 김책임만 빼고 먹죠
그럴까요?
가시죠","여러분 점심시간입니다. 함께 식사합시다. 김씨를 제외하고는
왜 저를 데리고 나가시나요?
맞습니다. 김 씨를 왜 빼세요?
아, 죄송합니다. 이 씨도 빼겠습니다
좋아요, 그럼 두 분은 평생 드셔야 합니다.
여러분, 이 두 팀을 제외하고는 같은 팀입니다!
좋아요, 좋아요. 잘 지내고 있나 봐요
매니저님, 제가 잘못 이해했습니다. 김 빼고 먹자고요
그럴까요?
떠나요"
270,1184,직장 내 괴롭힘 대화,"야 너 집에서 작업을 더 해야겠다.
네? 왜요 일 할만큼 다 끝냈는데
자네 지금 내가 부탁하는거라고 생각하나?
네? 아
명령이야 아님 회사 나가던가
사장님 제 딸이 아파요 간병해줘야 하는데
그니까 니 딸을 돌보려면 돈이 필요 하잖니
너무 하시네요
시끄러 빨리 일하러가
네 알겠습니다.
직장이 만만한것도 아니고","집에서 더 일해야 합니다.
뭐? 왜? 나는 일이 끝났습니다
제가 묻고 있다고 생각하시나요?
뭐? 오
명령입니다. 아니면 회사를 떠납니다
사장님, 제 딸이 아파요. 딸을 돌봐야 합니다
딸을 돌보기 위해서는 돈이 필요합니다
너무해요
조용히 하세요. 빨리 출근하세요
네, 알겠습니다.
작업이 쉽지 않습니다"
271,1188,직장 내 괴롭힘 대화,"김 차장 내 자리로 좀 와보게.
네 팀장님 부르셨습니까.
그래. 김 차장 쪽에서 지난번에 제출한 보고서 왜 이 모양이야?
아 그거 무슨 문제라도 있는지.
무슨 문제? 차장인 당신이 이러니까 아래 직원들이 뭘 보고 배우겠어? 수치부터 경쟁사 동향까지 제대로 검토된 게 하나도 없는데 내가 뭘 보고 결재하라는 말이야?
죄송합니다 말씀하신 부분 다시 정리하겠습니다.
네 연차에 내가 이런 것까지 하나하나 말해줘야 해?
정말 죄송합니다 제가 요새 개인적으로 바쁜 일이 많아서.
개인사는 개인적으로 해결하고 회사 일은 제대로 하란 말이야 좀.
알겠습니다 오늘 중에 다시 해서 올리겠습니다.
오전 중으로 끝내서 다시 가져와.","김 대리님, 제 자리로 와주세요.
네, 팀장님께 전화하셨나요.
알겠습니다. 지난번에 김 차장님이 제출하신 보고서의 모양이 왜 이런가요?
아, 무슨 문제가 있나요.
무슨 문제가 있나요? 대리님이시니 아래 직원들이 무엇을 배울 수 있을까요? 수치부터 경쟁사 동향까지 제대로 검토된 것이 없는데, 승인하려면 무엇을 봐야 하나요?
죄송합니다. 말씀하신 내용을 다시 정리하겠습니다.
연차에 대한 모든 것을 말씀드려야 하나요?
정말 죄송합니다. 요즘 바빠서요.
개인사를 풀고 회사 업무를 제대로 수행하세요.
네, 오늘 다시 업로드하겠습니다.
아침에 다 먹고 다시 가져옵니다."
272,1189,직장 내 괴롭힘 대화,"박대리 다음주 휴가쓴다던데 제 정신인가?
죄송합니다. 그날 집안에 행사가 있어서요.
온 부서가 바쁜데 그렇게 쏙 빠져야겠나?
하지만 친척어르신 까지 모이는 행사라.
별일도 아닌걸로 계속 휴가를 쓰면 일은 언제하나?
올해 처음쓰는 휴가인데.다녀오면 안될까요?
아직 어린 박대리가 휴가를 그렇게 맘대로 쓰면 윗분들이 안좋게 보신다니까
그래 박대리 휴가는 다음에 급한일있을때 써
알겠습니다.
그래 이렇게 안써도 되는 일이구만 뭘 굳이 쓴다고 우겼대","다음 주에 휴가를 낸다고 들었습니다. 제정신인가요?
죄송합니다. 그날 집에 행사가 있어서요.
부서 전체가 바쁘기 때문에 그렇게 빠져나가야 하나요?
하지만 친척과 노인들이 모이는 행사입니다.
괜히 며칠을 계속 쉬면 언제 일하나요?
올해 첫 휴가입니다. 다시 돌아올 수 있을까요?
아직 어린 박 씨는 휴가를 원하는 대로 사용하는 것은 좋지 않다고 생각합니다
네, 박 대표님, 다음에 급한 일이 있을 때 휴가를 이용하세요
그렇군요.
네, 이렇게 사용할 필요는 없지만 그는 계속 사용하겠다고 주장했습니다"
273,1196,직장 내 괴롭힘 대화,"박사원
네 주임님 어쩐일이신가요
지금 나 약속 있어서 나가야하니깐 내 책상위에있는 프로젝트 서류들 다 정리하고 타이핑해
네?? 저 지금 김대리님이 맡기신 업무 처리 해야하는데요.
지금 저 노친네가 맡긴 일을 하겠다는거야? 저 인간은 곧 부서 옮기는 사람이고 나는 너랑 쭉 볼 사이일텐데? 라인 이따구로 탈거야?
아니.그게아니라.
그리고 사수가 말하면 그냥 네 알겠습니다 하는거지 뭔 말이 이렇게나 많을까? 니가 안된다고해서 안할거야? 싸가지없게? 가정교육 이렇게받았나?
아니요.죄송합니다 
그냥 너를 보면 너무 짜증나 한여름에 흘리는 땀보다 니가 더 더럽고 찝찝하고 개같아 알아? 싸가지없는게 생긴것도 더럽게생겼으면 말이라도 잘 들어야지 
네.","진료실
네, 선생님. 무슨 일로 오셨나요
약속이 있어서 외출해야 하니 책상 위에 있는 프로젝트 문서를 모두 정리하고 타이핑하세요
뭐? 저는 김 씨가 담당하는 업무를 처리해야 합니다.
그 오랜 친구들이 당신에게 맡긴 일을 하겠다는 건가요? 그 사람이 부서를 옮기는 사람인데, 저는 당신을 끝까지 볼 거예요. 이 쪽으로 줄을 설 건가요?
아니요, 그게 아닙니다.
그리고 선배가 말하면 그냥 ""네, 알겠습니다""라고 대답합니다. 이렇게 할 말이 많을 것 같나요? 아니라고 해서 안 할 거예요? 저렴하지 않아요? 이런 가정교육을 받았나요?
아니, 죄송해요.
당신을 보는 것이 너무 짜증납니다. 한여름에 땀보다 더럽고, 끈적끈적한, 개처럼 보입니다. 더러워 보인다면 주의 깊게 들어야 합니다
좋아요."
274,1205,직장 내 괴롭힘 대화,"아니 커피 좀 타오라는게 뭐 잘못인가?
 전 커피타려고 출근한게 아닙니다.
 자네 지금 장난하나? 여기가 자네 집인줄아나? 여긴 회사야. 사회생활하는 곳이라고.
 다시 말씀드리지만 전 일하려고 출근한겁니다.
 자네 부모님도 자네가 이러고 다니는 걸 아시나 모르겠구먼
 왜 부모님을 들먹이세요? 지금 이러시는거 직장 내 괴롭힘입니다.
 뭐? 직장 내 괴롭힘? 내가 신입사원을 20년 이상 봤지만 자네같은 사람은 처음이네. 자네 앞으로 회사생활이 순탄치 않을걸세.
 한번만 더 폭언하시면 녹음해서 직장 내 괴롭힘으로 신고하겠습니다.
 뭐? 당장 나가! 회사가 장난도 아니고
 그럼 나가보겠습니다.","커피를 만드는 것이 무엇이 문제일까요?
커피를 마시러 온 것이 아닙니다.
농담하는 건가요? 여기가 당신의 집이라고 생각하시나요? 여기는 회사입니다. 사회적 삶의 장소입니다.
다시 한 번 출근했습니다.
부모님이 당신이 이렇게 돌아다니는 것을 알고 계실지 모르겠습니다
왜 부모님을 데리러 오시나요? 직장 내 괴롭힘입니다.
뭐? 직장 내 괴롭힘? 신입 사원은 20년 넘게 봤지만 당신 같은 사람은 본 적이 없어요. 앞으로는 직장 생활이 순탄치 않을 거예요.
한 번만 더 구두로 말씀해주시면 녹음해서 직장 내 괴롭힘으로 신고하겠습니다.
뭐? 여기서 나가요! 회사는 농담이 아닙니다
그럼 나갈게요."
275,1207,직장 내 괴롭힘 대화,"아니 현주씨 머리는 어디 발바닥에 달렸나?
네?
하나님이 주신 머리는 쓰라고 있는거 아닌가?
무슨말씀이신지
일을 이따위로하니까 내가 신기해서 그래
리를 그냥 장식으로 달고 다니는지
말씀이 너무 심하세요
말씀이 심해? 나는 니 머리가 장식인게더 심하다
가려서해주세요.
어휴 일도 못하면서 따박따박 말하는것좀봐 누가 데려갈련지
고생 꽤나 하겠어
사과해주세요.","현주의 머리는 발바닥에?
뭐라고요?
하나님이 주신 머리는 사용해야 하는 것이 아닌가요?
무슨 말이에요
이런 일을 하는 것이 매력적이기 때문입니다
그냥 리를 장식용으로 입어도 되는지 모르겠습니다
너무 많은 이야기
말이 너무 많으신가요? 머리는 장식이라고 생각합니다
덮어놓고 하세요.
누가 나를 데려갈지 보세요. 일도 못해요
어려울 것입니다
사과해 주세요."
