idx,class,conversation
13749,일반 대화,다들 신혼여행은 어디로 가고 싶어?\n 나는 그냥 근처에 분위기 좋은 곳으로 가고 싶어.\n 신혼여행을 가는거니까 해외로 가고 싶어.\n 나도 해외로 가서 신혼여행을 하고 싶어.\n 분위기 좋은 여행지를 추천해줄래?\n 그럼 단양에 가는건 어때?\n 제주도도 괜찮을거 같아.\n 해외에는 어디가 있을까?\n 유럽의 분위기를 만끽할 수 있는 블라디보스톡을 추천할게!\n 나는 하와이를 추천하고 싶어.\n 다들 분위기 좋은 여행지를 잘 알고 있구나.\n 당연히 나중에 신혼여행을 어디로 갈지 미리 조금 조사해 봤지.\n 신선하게 우리들 각자 결혼하고 다 같이 같은 곳으로 여행을 하는 것도 기억에 남을거 같지 않아?\n 그것도 좋은거 같아!\n 나는 그런 여행도 좋을 것 같아.
2089,일반 대화,너희는 이모 몇분계셔?\n 우리집은 두분 둘다 엄마 언니\n 나도 3명 계시네\n 나는 이모가 많아 4분이나 계서\n 와 정말 **는 이모 많다\n 예전엔 형제가 참 많았는데 말야\n 막내이모는 나랑 6살 차이나\n 맞아 어떤 점에선 부러워\n 오잉 대박이다\n 이모가 아니고 사촌언니 같아\n 우리집은 반대로 엄마랑 사촌언니들이랑 나이가 비슷해\n 대박이다 호칭만 그럴뿐이지 신기해\n 우리 엄마도가 그래 엄마이모가 엄마랑 동갑이잖아\n 요즘은 친척언니들한테 함부로 반말 못하겠더라고\n 근데 나이 비슷한데 호칭이 그러면 이상할것 같아
11650,일반 대화,중고거래는 어딜 선호해? 요즘 많잖아 번개장터 중고나라 당근마켓\n 나는 당근마켓을 많이 하게되더라구\n 난 예전에 번개장터에서 책 많이 팔았는데\n 번개장터 우리동네는 활발하지가 않더라구\n 직접가서 구매하는거라 아무래도 안심이되\n 요새는 당근이 대세인 듯\n 그러니까 말이야 중고나라도 요샌 시들해\n 번개장터도 많이 하는구나 나는 한번도 안해봤어\n 중고나라가 뭔가 사기 이미지가 강해져서\n 번개장터 물건 올린거 그냥 당근으로 옮겨야겠다\n 중고나라 사기들이 많아서 인식이 안좋아 진것 같아\n 맞아 당근은 아무래도 덜한 것 같고\n 맞아 중고나라는 불안해서 뭘 못사\n 나도 중고나라는 불안해서 안해지더라구\n 당근은 직거래기도 하고
5470,일반 대화,"포켓몬스터 알아?\n 포켓몬스터 졸잼탱구리 ㅎ\n 넵! 포켓몬스터 알죵\n 난 피카츄가 젤 좋아~\n 난 라이츄가 젤 좋아 하하\n 저는 꼬부기가 좋습니당\n 노래도 다 외워 난!\n 다들 다르네 좋아하는 게 하하\n 와우, 노래까지요?\n 찐덕이네용\n 엇... **이가 좀 꼬부기 상인 듯\n 꼬부기 귀엽지 완젼 하하\n ** 키키 꼬부깈 키키\n 꼬부기 상들이 착하거든\n 난 그럼 고부기야 하하\n 근데 생긴 건 그리 안생겼어용 키키\n 오빠는 거북왕 닮았음\n 하하 넌 거북왕 플러스\n 거북왕이라는 캐릭터도 있어요?"
4622,일반 대화,인도에서 미용사가 손님 요구 대로 머리 안 잘라 줘서 배상 명령 받았다고 하더라\n 키키 머리는 주관적인 거 아냐?\n 어떻게 원하는 걸 똑같이 잘라 줄 수가 있지?\n 3억 배상 요구라는데...\n 너무한 거 아닌가 싶다? 키키\n 3억씩이나? 머리 한 번 잘못 잘랐다가 평생 갚아야겠노\n 근데 또... 좀 심하긴 한 게 키키\n 10cm 잘라 달라 했는데 10cm 남겨 놨다네... 키키\n 키키 엉뚱한 실수이긴 한데 키키\n 3억은 너무 심한 거 같다\n 근데 키키 이게 3억 원짜리의 소송인지 잘 모르겠다 키키\n 재미있네 그 소송 키키\n 머리카락 잘못 잘랐다고 3억.\n 항소했는가?\n 내 말이 키키 손님이 머리 때문에 심한 트라우마와 자신감을 상실했다고 하네... 키키\n 3억 다 물면 너무 억울할 거 같애 ㅠㅠ\n 왜 이렇게 웃기지? 키키\n 아니 그만큼 머리 잘려 나갈 동안 손님은 뭐 했노\n 심한 트라우마와 자신감 상실 키키\n 말이야 지어내면 되는 건데...\n 아무리 그래도 3억은 심했다\n 키키 그러니까 키키 머리카락이야 다시 자라잖아... 키키\n 키키 손님 일부로 소송 걸려고 자기 머리 짤리는 거 보면서 가만히 있었나 봐\n 3억이면 그 미용사가 트라우마 걸리겠다 키키\n 키키 미용사가 역으로 소송 걸어도 되겠다\n 3억은 심했다 진짜
1137,일반 대화,요즘도 아스파라거스 먹나\n 응응 아직도 먹지\n 그거 엄청 오래나네\n 아스파라거스랑 양파랑 버섯이랑 볶아서 소고기랑 같이 먹는다\n 완전 화려하네 가니쉬 키키\n 근데 야채를 더 많이먹고 고기는 조금이다\n 어이야 왜 고기는 조금인데 키키\n 그래도 충분하대 그리고 야채를 많이 먹는게 더 좋으니까\n 고기랑 같이먹으면 아스파라거스 맛있긴 하더라\n 그냥 소금후추만 뿌려서 소고기랑 같이 구우니까 맛있더라\n 아스파라거스 비싼데 호화롭네 키키\n 안그래도 고모가 우리는 이거 반찬으로 먹는데 너거는 주식만큼 먹네 하고 말하더라 키키
16993,일반 대화,최애 음료가 무엇인가여 하하\n 나는 다른 거 뭐 단 거 시러해서 아아\n 저는 무조건 아아입니당\n 아아가 시원하이 좋지\n 근데 얼음 마니 먹음 안 좋대\n 키키 저두여 요즘 글레이즈드 라뗀가 뭔가 유행이던데\n 키키 먼지 모름...\n 무봤습니꺼? 스벅 꺼...\n 스타벅수 비싸서 잘 안 가\n 그렇구나 뭔지 몰랐구나\n 키키 뭔지는 아는데 음료 육처넌 넘는 거 에바 아니냐\n 키키 나는 멀어서 잘 못 감 키키\n 키키 나도 울 집에서 차를 타고 나가야 해서... 안 가\n 키키 나도 라떼보다 아메리카노!\n 키키 라떼는 먹고 나면 입이 갑갑해\n 커피 하루에 한잔씩은 마시는 편?\n 응 다이어트 커피 있어서 그거는 꼭 마셔
422,일반 대화,지하철 있는 곳에서 지하철 없는 곳으로 오니까 불편한 게 너무 느껴지더라.\n 아무래도 지하철이 교통체증도 없고 빠르게 도착하니까.\n 학교 쪽에는 지하철역 없어?\n 지금 공사 중인데 곧 생길 것 같아.\n 그래도 곧 지하철역 생겨서 다행이다.\n 지하철역 생기면 이동 훨씬 편해지겠다.\n 그리고 버스 막차시간이 지하철역 막차 시간보다 빠른 것 같아.\n 그러한 점 때문에 나는 버스보다 지하철을 더 선호해.\n 그래도 버스는 도착 장소에 더 가깝게 내려주는 장점이 있어.\n 시간은 오래 걸려도 그 점이 너무 좋아서 걷기 싫을 땐 버스를 타기도 해.\n 나는 지하철 타고 간 후 환승해서 버스 타고 이동하는데 편하더라.\n 각자 편한 이동 수단 이용하는 게 제일 좋은 것 같아.
4467,일반 대화,너 살로메라는 영화 아니?\n 아니 그게 무슨 영화야?\n 나도 아직 안봤는데 같이 보러갈래?\n 그래 근데 이거 찾아보니까 2020년 영화인데 재개봉해?\n 영화관에서 하는건 아니구\n 그럼 어디서 보게?\n 우리동네에서 야외특별상영 한다길래~\n 헉 진짜? 좋다... 야외에서 보면 더 좋겠는데\n 응 거기다 무료야!\n 보러가지 않을 이유가 없네\n 그치 키키 지금날씨에 보기 딱일거같아\n 이거 찾아보니까 공연 실황이네?\n 응 괜찮을거 같지?\n 재밌을거 같아\n 밖에서 보는 맛이 있을거같아\n 등장인물명들 보니까 이거 알거 같다\n 재밌겠는데\n 오 그래? 다행이다 같이보자\n 좋아 밖에서 보면 진짜 분위기가 더 좋겠다\n 응 비와도 천막 있어서 괜찮아!\n 돗자리 들고 가야하는거야?\n 그건 아닌거 같은데 나도 찾아봐야겠따\n 좋아 나도 찾아볼게
1525,일반 대화,메이크업 샵에 가서 받으면 진짜 다르겠지?\n 그럴걸? 그래서 신부화장이 사기래잖아\n 맞아 신부화장한거 보면 다 예쁘더라\n 응 메이크업도 정말 중요한 것 같아\n 나도 한번 받아보고 싶다.\n 언니 결혼할 떄 받을거잖아\n 그건 그런데 지금 받아보고 싶어 키키\n 그럼 한번 받아봐 얼마 안할걸?\n 전문가의 손길은 다르겠지?\n 당연하지! 일단 샵에 가보자
592,일반 대화,오늘 구경이 하는 날 하하\n 앜 키키 그거 ** 본다 함 키키\n 구경이 재밌더라 봤니?\n 그거 그렇게 재밌다며? 키키\n 넌 안보니?\n 같이 봐 키키\n 나는 안 봤고 **는 봄 키키\n 꽤 재밌더라 난 하하\n 흥미진진\n 나는 소설 읽기 바쁘지 하하\n **는 안 봤는데 난 봤음 키키\n 이영애 나와서 신기함 키키\n 아 넌 독서의 계절이라서 책 읽는구나\n 너무 갑작스럽게 다시 나옴 키키
8368,일반 대화,"혼자 카페에서 일하는데 이상한 사람이 자꾸 쳐다봐…\n 왜 쳐다보는 거야...!\n 처음 보는 얼굴인데 ... 너무 기분이 나빠\n 모르는 인간이 뚫어져라 보면 기분 나쁘고 무섭지...\n 그러니까 ㅠ 오랜만에 기분좋게 마감하고 있었는데.\n 얼른 가~! 무슨 일 있을지 모르잖아.\n 원래 마감할 때 사람 있는 경우가 거의 없거든.\n 혼자 마감하는 거 알고 온 사람 아닐까?\n 그런데 정말로 오늘 처음 보는 사람이야.\n 생각보다 별 일 아닐 수도 있어.\n 내가 음료를 잘못 줬다거나 그런거는 아니겠지.\n 아, 그래서 말 못하고 쳐다보는면 웃기다 키키"
8247,일반 대화,코로나 심한데 요즘 어때?\n 일하는 곳엔 별다른 일 없어?\n 정직원으로 일은 하고 있는데 시간이랑 일수가 줄어서 클났다.\n 아 진짜? 생계유지하는 데 괜찮냐?\n 뭐 전에 모아둔 돈이랑 있어서 버티곤 있는데 계속 마이너스 아니면 그냥 풀칠하고 있다.\n 타지에서 진짜 고생이 많다...\n 너는 뭐 코로나 심한데 다니는 회사는 괜찮아?\n 우리도 뭐 상황이 좋지 않긴해\n 얼마나 상황이 안 좋은데?\n 뭐 무슨 문제라도 있어?\n 우리도 일이 들어와야 일을 하는데 다른 협력 업체들이 코로나로 문을 닫는 곳이 많아져서...\n 그러다 뭐 정리 해고 이런 거 당하는 거 아니야?\n 그러니까 말이다...\n 매일매일을 긴장하면서 회사 출근하고 있다.\n 난 다행히 뭐 아직 까지는 다니고 있긴 한데...\n 어떻게 될지는 모르겠다.\n 에휴... 그래도 요즘 백신들 맞고 있으니 좀 잠잠해지지 않을까 하고 그냥 기다리고 있다...\n 나도 지금 서비스직이라 벌써 2차까지 맞았지\n 아 그래? 이제 우리 또래 애들도 백신 거의 다 맞아 가니 곧 상황이 나아지겠지...\n 그러게 상황 풀리기 전까지 같이 잘 버텨 보자고
17578,일반 대화,엘리트들이라고 들어봤어?\n 아니 처음 들어봤는데\n 아 이게 스페인 드라마인데\n 오호 스페인 드라마?\n 응응 하하 지난번에 말했던 종이의집 주인공들이랑 좀 겹쳐\n 오 그러면 뭔가 신기하겠다\n 근데 역할들이 또 다른데 그걸 또 잘 살려 하하\n 은근 스페인 배우들도 연기 잘하는 구나\n 맞아 나도 처음엔 기대 안했는데 잘하더라고 하하\n 스페인어는 듣기 어때?\n 처음엔 어색했는데 듣다보니 중독됐어 하하\n 그러면 나중에 배울 생각 있겠다!
7350,일반 대화,낚시 해 본 적 있어?\n 아니~ 구경만 해봤어 어렸을 때~!\n 어때 보니깐? 해보고 싶어?\n 키키 아니 나는 좀 지루해 보이더라 ㅜㅜ\n 낚시대 꽂아놓고 딴 짓 할 거 같아 키키\n 진짜 가만히 어떻게 있냐 키키\n 나도 야외 낚시 못할 듯\n 키키 그치 너무 적막하고 키키 그럴 거 같아\n 실내낚시는 해봤어?\n 응 예전에 놀러 가서 즉흥으로 해봤어\n 키키 어때? 괜찮아?\n 단시간에 끝내는 거야?\n 응 사이드에 앉아서 잡는 건데 많이 잡을수록 점수 올라가 키키 등수에 들면 선물도 주고\n 키키 앜 키키 진짜 낚시 게임같네 키키\n 잘 잡혀?\n 응 키키 크기별로 있어 키키\n 아 근데 첨에 잡힌 거 고리에서 빼야 하는데 물고기를 못 만져서 난감했지 키키\n 키키 아우 ㅜㅜ 그러네 ㅜㅜ\n 물고기는 바로바로 다시 풀어주는 건가?\n 응 맞아! 무게 재고 바로 물에 풀어줘~\n 키키 오~ 좋네좋네\n 나도 담에 남친이랑 할 거 없을 때 해봐야겠다 ㅜㅜ\n 키키 마지막에 가! 비린내 베여서 나온다~\n 키키 아 이런 키키 비린내는 좀 별룬디 조언 감사감사~
16907,일반 대화,오빠 어제 막 동물의 숲 소식 나온다고 그랬는데 뭐 나온 거 없어?\n 맞아~ 어제 엄청 많이 나왔어!\n 되게 많아서 다시 그 게임 좀 할려고~\n 그래? 오빠 요새 동물의 숲 안 했었구나~\n 무슨 업데이트를 하는데?\n 내용이 너무 많아서 다 설명하긴 그러고 나중에 유튜브 링크 보내면 안될까?\n 아 되게 많아? 그래도 기억 나는 내용 아무거나 말해봐~\n 일단 카페도 나오고 카페에서 주민들이 커피 마시기도 하고 체조도 하고 그래~\n 헐 대박~ 이게 끝이 아니고 내용이 더 있는거야?\n 그럼~ 유튜브 영상 분량도 20분이 넘던데? 되게 많아!\n 오 업데이트 정말 많다~\n 오빠가 스위치 보내 주면 열심히 해야겠어~\n 그래~ 나도 내꺼 얼른 왔으면 좋겠다! 빨리 하고 싶어
862,일반 대화,사교육에 대해 어떻게 생각하시나요\n 나는 사교육 나쁘지 않다고 보는데 이게 시스템이 잘못된듯\n 맞어 이게 경쟁사회가 되다보니깐 학구열이 말도 안되게 되서 사교육에 의존하는게 너무 심하게 된거 같음\n 교육비도 장난아닌데 그걸 다 커버하는 부모님들도 대단해\n 맞아 그만큼 투자하는거지\n 이게 사교육에 대한 정책을 내세우면 학원가들이 타격받고 안하자고 하니 학생들이 가만히 있지 않을꺼고 애매해 이게\n 국가에서 정확한 교육법을 지정해주면 좋은데 아니면 개선책이나\n 맞아 중국처럼 아예 폐지하는건 아닌듯\n 그치 중국처럼 너무 고립시키는건 좀 아니지\n 우리나라도 미국처럼 좀 자유로운 교육체제로 바뀌었으면 한다\n 그러면 창의성이라는 부분이 조금이라도 발전될텐데\n 키키 이미 사교육 힘이 너무 강해
14542,일반 대화,안녕?\n 너네 회사 점심 잘 나와?\n 키키 점심은 밖에 가서 다 사 먹어서 만족\n 사장님 감사합니다~\n 오 그게 제일 좋지\n 우리는 구내식당 좀 바꿨으면 좋겠다\n 키키 보통 회사 내에 구내식당은 다 별로라더라 ㅠㅠ\n 그러니까 거기 인 당 4천 원씩이래\n 그래서 사장님이 거기서 먹으라고 강요함\n 키키 ㅠㅠ 그건 진짜 너무한 거 같은데 ...\n 밥은 먹고 싶은 거 먹게 해줘야지!\n 그니까\n 그래서 맨날 파견 근무해서 지역 맛집 찾아가서 먹는 중 키키\n 키키 오 그건 좋다\n 우리는 근처에서 맨날 먹으니까 다 먹어본 집이야\n 키키 그래도 다 맛집이니까 계속 다니는 거 아니여?\n 키키 아니야\n 울릉도라 맛집 아닌데 거기 밖에 없는 경우도 있어서 어쩔 수 없어 키키\n 아 키키 그래서 오늘도 회사 식구들이랑 같이 단골집 가서 먹었음?\n 키키 아니\n 오늘은 비 오고 날씨 안 좋아서 쉬었지 키키
14175,일반 대화,전에 같이 일하던 팀장님한테 어제 전화가 왔어\n 오~ 원래 연락 안하고 지내셨는데요?\n 응~ 오랜만에 연락 와서 깜짝 놀랐네\n 근데 왜 연락한 거래요?\n 처음에는 그냥 어떻게 지냈냐 이런 얘기 하면서 수다 떨었거든\n 뭔가 본론이 있는 것 같은데 ㅋ\n 지금 어디에서 일하냐 무슨 일 하냐 이런 거 넌지시 묻더라구\n 오 다시 같이 일하자는 뜻인 건가?\n 그런 얘기를 하려던 것 같아\n 백퍼죠 뭐 ㅋ\n 그래서 뭐라고 하셨는데요?\n 지금 하는 일 다행히 자리 많이 잡았다고 그랬지 뭐\n 형이 일 잘하셨나 보네요 다시 전화 올 정도면~!
1594,일반 대화,"나 이번에 여자친구랑 싸웠어.\n 진짜? 얼른 화해해.\n 왜 싸웠어? 그냥 화해해\n 여자친구가 계속 약속시간에 늦어.\n 헐, 나 같아도 화나겠다.\n 무슨 사정이 있었겠지.\n 매번 만날 때마다 늦어.\n 네가 한번 진지하게 말해봐 봐.\n 맞아, 그러면 괜찮아 질지도 몰라.\n 알겠어, 나중에 만나서 진지하게 말해볼게.\n 응, 잘 해결됐으면 좋겠다.\n 화는 내지 말고 얘기해."
1411,일반 대화,가을은 너무 건조해.\n 건조해서 산불 나잖아.\n 산불이 엄청 사회 이슈지.\n 경제적 피해가 엄청나.\n 사람이라도 다치면 큰일이지.\n 안전이 제일 우선이야.\n 산불은 왜 날까?\n 대부분 담배꽁초 때문이래.\n 산에서 흡연자들 때문이네.\n 산에서 담배를 피다니.
16523,일반 대화,"저 학교다닐 때 교수들끼리 싸움나서 대자보 붙었어요\n 교수님들이 학교 학생들 교육 문제로 다툰 거였나요?\n 모르겠어요 자기들끼리 싸웠고 기억잘 안나요\n 교육자분들께서 왜 학교에서 싸움까지 했을까요. 씁쓸하네요\n 그러니까요 학생 가르치는데는 관심없고 권력다툼하는데만 한눈팔아서요\n 학교에서 교육 관련 미담이 많이 들려왔으면 좋겠습니다.\n 그러게요 성범죄 뉴스나 안나오면 좋겠어요\n 저 다닐때도 책살돈 없으면 남학생은 막노동하고 여학생은 몸팔라해서 신문에나왔어요\n 헐. 교수님이 학생들에게 막말을 했네요.\n 도가 지나쳤어요ㅠㅠ\n 네 돌았어요 페친신청해서 한동안 페친이었는데 역겨워서 친삭했어요 ... ㅡㅡ\n 잘하셨어요. 그런 사람은 멀리하는 게 정신건강에도 좋을 거예요.\n 그죠 돌은거죠\n 신문에 칼럼까지 쓰면서 자기가 잘못없다했어요\n 그런 사람들은 교육자로서 자질이 없어보이는데, 아휴... 마음이 무거워집니다.\n 그러니까요\n 많이 힘드셨나 봅니다. 토닥토닥..."
14294,일반 대화,공포영화 좋아해?\n 나는 공포영화는 별로고 스릴러 좋아해\n 어 나 어제 겟 아웃 봤잖아\n 우와 공포영화? 재미있었어?\n 겟 아웃이라고? 어땠어?\n 영화 본 후 기억나는게 많더라\n 그래? 어떤 장면이?\n 그게 영화감독의 체험담을 담은거래\n 겟 아웃이라고 외치는 장면\n 그래? 나도 한번 봐야겠다.\n 본인이 인종차별 느낀점은 만든거래\n 맞아 영화나오고도 말 많았을 것 같아
5591,일반 대화,"와 밤 10시 넘으면 샤워를 못하는 집도 있구나\n 왜? 단수래? 왜 물 끊어?\n 뭐야 가난해서? 요즘에도 그런데가 있나\n 아니 층간소음 때문에 10시 넘어서 샤워를 금지하는 아파트가 있대\n 키키 샤워정도는... 하고싶을때 하게 놔두지\n 헐 너무 한다 샤워는 해야지\n 샤워 가능 시간이 정해져있고, 밤 늦게 변기 물만 내려도 겁나 뭐라한대.\n ...그게 시공사 잘못같은데 왜 지들끼리 그런대\n 그러니까 사는사람은 뭔죄야\n 그러게 애초에 샤워소리도 방음이 안될 정도면 집이 맞긴 한건가...?\n ... 서로 같이 피해보면서 왜 싸워. 힘을 합쳐야지\n 그니까 사는게 사는게아니구만"
1022,일반 대화,남편이 나한테 말 실수했어 첫사랑이라고\n 그게 왜 실수야?\n 그러게 니가 첫사랑 아니야?\n 어디서 그런 거짓말을 끝사랑이면 모를가\n 아 첫사랑이 아니었어?\n 남에 사랑 얘기가 궁금하네\n 내가 첫사랑이 누군지 뻔히 다 아는데\n 아직도 사랑 때문에 사랑 싸움을 하는 걸 보니 좋을 때구나\n 알고 있다면 아버님 큰 실수 하셨네\n 근데 나는 끝사랑이란 어감이 좋더라고\n 나는 사랑이 무엇인지 모르겠더라고\n 누군가의 첫사랑이고 싶다
5093,일반 대화,"요즘 갑자기 살찌니까 건강도 많이 나빠졌어\n 왜 어디 아픈거야? ㅠㅠ\n 걸을 때 숨도 차고 아침마다 몸도 부어있어,\n 이럴 때는 어디 병원을 가지?\n 음... 일단 내과를 가봐야하나?\n 집 앞에 내과있는데 거기 가봐야겠다,\n 넌 어디 아픈데 없어?\n 난 요즘 시력이 안좋아져서 걱정이야ㅠㅠ\n 안과 추천 좀 해줘\n 난 눈이 좋아서 안과갈일이 없으니까 잘 몰라 ㅠㅠ\n 인터넷에 검색해봐\n 혹시 해서 물어봤어 하하\n 한 번 알아봐야겠다 ㅜㅜ 라식 해야하나\n 우리 언니 라식했는데 엄청 좋대 키키\n 너도 상담받아봐\n 언니는 효과 바로 나왔어?\n 응 키키 언니 시력 지금 1.5야\n 우와 나도 얼른 가서 상담 받아봐야겠다"
9408,일반 대화,회사에 사내 복지로 먹으라고 둔 간식 있잖아.\n 응. 그거 먹는 재미 쏠쏠하지.\n 아무 생각 없이 먹다가 살이 더 찌는 것 같아.\n 그게 습관이 되면 아무 생각 없이 손이 가.\n 캡슐로 에스프레소 내리는 건 좋아.\n 커피값 굳어서 다들 좋아하는 것 같아.\n 사내 복지가 공짜가 아닌데 말이지.\n 그렇다고 안 먹는다고 그게 월급으로 들어오는 것도 아니잖아.\n 그렇지. 사내 복지는 알아서 챙겨야지.\n 간식은 그래도 건강 생각하면서 조절해.
3180,일반 대화,부동산 중개 수수료 좀 내려야 함\n 그니까 좀 내려야지\n 진짜 너무 비싸여 ㅠㅠ\n 부동산에서 너무 많이 가져감\n 너무 비싸다 정말\n 이번에 원룸 구하는데\n 그니까 복비가 넘 비싸\n 공인중개사 따야 하나\n 진짜 많이 가져가더라구요...\n 그래서 그렇게 공인중개사 따나 봄\n 개인적으로 거래는 또 힘들고\n 공인중개사 따면 돈 많이 버낭\n 이제 많이 내린다던데?\n 그래도 다행이네 내려서\n 이번에 부동산 값도 내렸다던데\n 응응\n 서울은 장난 아니래\n 서울 장난 아니다 진ㅉ마\n 진짜 내리나여 ㅠㅠ\n 너무 비싸...
11965,일반 대화,자기소개서 쓰는 중인데 너무 쓸 내용이 없네ㅜㅜ\n 엄하신 아버지와 자상하신 어머니 시리즈 있잖아 키키\n 도대체 언제적 이야기를 하는 거야ㅋ\n 이젠 그런 신파 같은 내용은 먹히지 않는다구~\n 그럼 너 대학 때 동아리 회장 한거 위주로 쓰면 되잖아.\n 지금 그거랑 해외연수 갔던 거 위주로 쓰는 중!\n 너 동아리 잘 이끌었었어. 리더쉽도 있었고.\n 그랬니? 나는 지금 와서 그때 좀 더 애들한테 잘해줄걸 너무 강압적이었지 않나 후회하는데...\n 무슨 소리야~애들 다 너 얼마나 믿고 의지했었는데!\n 그렇게 말해주니 너무 고맙다.\n 잘할 수 있을 거야. 너무 걱정하지 말고 자기소개서 잘 써~\n 취업에 너무 여러 번 실패하나 보니 자존감도 많이 낮아졌는데... 용기 줘서 고마워!\n 넌 누구보다 훌륭한 리더였어! 힘내!
7200,일반 대화,우리 전자렌지 바꿀까\n 진짜 바꾸고싶은데 너무잘돌아감\n 너무너무 오래됐잖아\n 그러게 죽질않아\n 진짜오래된건뎈 키키\n 키키 아니\n 키키 곰팡이가 보고배운듯\n 왜이렇게 멀쩡하세요\n 너무멀쩡해서\n 왜 살아있:는건데요\n 미안할지경\n 당신뭐야\n 키키  어디거지\n 뭔데 이렇게 멀쩡해\n 금성인가  키키\n 그니까 금성인가\n 못바꾸겟어 너무열일해서\n 근데 우리꺼 얼마전에 불빛 나가긴함\n ?\n 이제 불은 안들어오더라\n 아  어차피\n 원래 돌리면 환했는데\n 불필요업자나\n 그렇긴해
461,일반 대화,보는 방송 있니?\n 나는 요즘 진짜 안 봐 키키\n 난 인터넷 개인 방송 보고 싶다\n 난 시사 교양 다큐 자주 봐 키키\n 갯마을 이후로 뭐 보는 게 없다;\n 꾸미지 않는 그런 b급 느낌\n 아 인터넷 방송을 봐?\n 누구꺼?\n 인터넷 개인 방송이 재밌음?키키\n 난 요새 가드닝 하는 거 본다 귀농 다큐\n 낚시 개인 방송 본 적 있음 키키\n 나는 그런 거 보면 속 시끄러움 ㅜㅜ\n 끼 있는 애들 은근 많은 듯\n 삼천포에서 하는 사람 많던데 키키\n 가드닝레 진짜 푹 빠졌넼 키키\n 낚시 방송 키키\n 너 아재 다됐네\n 엉 그거 얼마나 재밌다구 키키\n **보고 유튜버냐고 물어봄 키키\n 낚시하고 있으니까 키키\n 책도 샀어 비싸 ㅠㅠ 가드닝
923,일반 대화,나는 몸에서 멀어지면 마음에서 멀어진다고 생각해\n 그게 참 사람마다 다를 순 있지만 힘든건 사실이지\n 처음부터 장거리는 더 힘들 것 같아\n 맨날 보고싶으면 결혼하는거지 나처럼~\n 그래서 맨날 보니까 좋아?\n 우리한테 솔직히 말해도 돼\n 으응...너무 행복해\n 으응... 그렇구나\n 그런걸로 치자.\n 장난이고 난 너무 만족해\n 와 진짜 부럽다\n 응? 뭐가 부러워?\n 그러면 너도 결혼 해~\n 그냥 인생의 큰 숙제 하나를 끝냈다는게\n 숙제라고 생각하면 고통스러울거야
10761,일반 대화,오늘부터 춥다 했는데... 더워...\n 반팔 입고 나오길 잘했어...\n 추위를 얼마나 안 타는 거야\n 난 집에 있는데도 추운데\n 그러니까... 난 지금 맨투맨에 패딩 조끼에 짚업까지 입고 있어\n 춥다...\n 나는 얇은 반팔 입고 나왔어!\n 겉옷도 들고 나왔는데 입을 일 없을 거 같아...\n 엥 지금 이 날씨에 얇은 반팔로 괜찮아?\n 와... 난 어제 니트에 가죽 자켓 입고 나갔는데...\n 반팔 입고 더운데?...\n 다들 어떤 인생을 사는 거야...\n 어제는 거의 20도 아니였어?\n 창문만 열어 놔도 지금 막 찬바람 들어오는데...\n 와... 요즘 밤에 얼마나 추운데...\n 날씨 감각 없냐고\n 엥? 나도 어제 밤에 들어갔어...\n 나도 지금 창문 열고 있는데 딱 적당한 거 같은데\n 신기하네\n 난 두꺼운 이불 덥고도 추워서 보일러 틀까 했었는데\n 와... 그래 넌 그렇게 입고 다녀...\n 나도 이불 겨울 이불로 바꿈\n 엥... 난 겨울 이불 없어... 키키\n 근데 아직 잘 때 덥지 않아?\n 에이 그러진 않던데 몸이 패딩으로 되어있니\n 그래 추위 안 타는구나\n 각자 알아서 하는 걸로 하자\n 어제 밤에는 창문 열어 놓고 자서 그나마 괜찮았는데... 평소에는 창문 닫고 자니까 너무 덥던데\n 그래도 이런 날씨에 밖에서 운동하면 좋을 거 같긴 하다\n 그래 그래\n 요즘 밖에 많이 돌아다님 사람들 공원에서 운동하느라\n 키키 오늘 중랑천 뛰러 가나?\n 키키 뛰진 못하고 그냥 걸어야지\n 마스크 쓰고 못 뛰어\n 자전거도 많이 타지 않음 서울은?\n 따릉이 타야지\n 키키 지금 날씨 정도면 마스크 쓰고도 뛸 수 있지 않을까?\n 근데 뛰는 사람들은 면 마스크 안 쓰고 그 네오프렌같은 마스크 쓰더라\n 네오프렌? 그건 또 뭐지\n 너 아는 게 많구나\n 어휴 아주 그냥 운잘알이네...\n 그거 끼면 안 숨차?
